wadg,nsg_random,nsg_no_random
119811,133029,166964
134858,125836,125836
106544,126379,166792
174926,148969,148969
117267,117827,162489
88257,90959,107775
57347,73459,146118
94736,93077,176127
152509,149169,149169
112132,116488,176269
124828,127490,144524
114502,113629,143500
97195,112158,154332
77756,72624,135800
134848,133078,162897
54368,51736,163287
126262,108282,151895
68055,73086,105903
60902,98313,133302
93240,78204,140603
101018,106691,155570
109543,129070,162116
68145,74952,152992
99796,109453,127966
87628,92848,118766
98776,75949,114515
113426,107776,135418
48639,75379,125292
102298,112190,140201
73902,94960,165052
79456,99377,162261
70774,89007,95773
103833,85072,159541
117731,123027,123027
84562,65899,141434
73598,77539,137881
93586,100076,133669
78722,83349,133026
96279,109600,129683
97032,87176,166701
91907,121689,121689
74563,101412,141732
69569,88249,115652
84930,108412,140073
76886,65124,105909
107122,141699,187427
73031,60900,125585
59302,62329,131687
35255,42238,109835
58575,84200,134244
99734,96685,139915
36109,66687,116821
63226,67042,145112
65812,64743,106493
49656,61950,131880
57195,65508,150442
45583,53800,137851
86526,90971,93407
94155,110790,110790
131674,95148,170828
91723,107771,119284
41305,68530,110336
79803,78404,139126
118607,98823,179970
139238,129911,165774
102695,99291,99291
76969,108627,109361
88224,54452,167066
31267,92482,134233
96343,100106,124991
91497,105045,152320
75928,88149,124908
145323,110228,175899
102416,99057,135346
56997,65778,124425
100403,99603,122323
113070,116422,120104
73109,89039,138613
147100,114798,152655
77867,85007,135349
80495,92018,165177
59459,70237,135443
109883,100742,187546
80802,96224,145084
105130,135875,168740
83006,96483,138125
99386,117049,138098
120930,107058,144415
74253,94298,132523
138955,135212,153427
60706,55958,180370
88428,103000,144600
51717,50771,105406
91145,104660,157794
27665,46876,134668
108719,123215,163554
107836,52436,215168
79588,59883,173023
108337,107165,136879
86794,79994,128800
119668,130038,152151
112491,110259,116505
97522,121939,126482
127264,148349,184192
91256,108950,161167
100334,120709,143375
62453,59933,132927
161324,122207,178570
53935,54796,191866
38496,20440,208147
107880,98831,98831
87658,124225,155461
111707,103146,144470
42384,49890,120988
83282,101068,121288
94723,105261,144010
92311,113240,123998
102930,109366,109554
102110,92600,133003
118374,130629,171143
135703,120909,124014
68385,66238,130348
97109,104905,154032
71585,87362,158241
54888,78958,105517
99328,87055,113230
125105,142685,158181
137123,119766,167540
109597,113701,150754
109771,110867,134376
137111,110414,110414
77794,77632,132529
122768,109374,137094
121430,100050,140664
59999,55593,134963
160959,159917,161500
148203,133981,171852
95966,98914,98914
88516,116579,130298
154634,123393,123393
88035,133901,133901
105232,109200,153207
88653,103428,103428
74369,88624,113239
103625,116030,133698
78166,72642,159817
102611,140155,151098
87036,94040,142964
126140,97942,116227
117563,97059,146047
108818,116427,172378
81370,68599,182670
104571,110167,156959
77203,102233,124539
138314,112606,155698
90759,116468,165852
135437,139058,143243
127607,98607,181691
151137,133746,133746
130712,120811,164150
111893,104692,133925
139533,116562,126812
101992,103996,121596
108814,99091,114691
98399,92161,111210
145060,135663,135663
101163,106421,137623
105462,113111,134059
97338,108377,108377
101540,112912,124349
80901,123144,132526
102250,92675,92675
99731,107637,139260
147889,144401,145202
90218,85769,128934
123158,137750,155631
121077,113852,154240
141066,133084,181851
126199,138084,164780
76086,108658,152928
86249,112122,163106
72436,80167,152020
72373,94418,115681
75119,96919,139653
117048,91401,133851
101226,115618,144079
65963,95489,154350
102135,113384,159179
74667,75098,182029
32071,39956,177134
92778,93309,171303
91146,100284,141595
116885,118362,129741
119053,116686,118202
123982,124552,143469
146635,140436,140436
154977,162153,194402
102913,108066,142366
121754,130649,130649
101888,118557,123594
120198,134067,140276
62551,88146,131161
96125,99606,167023
86173,75758,142652
105488,114270,125773
165059,166790,224442
131294,137150,146316
115868,124174,135167
76477,95195,98363
134157,139660,209417
84677,88450,141473
89874,102514,102514
101624,98524,171779
101681,122566,122883
135048,69373,187279
55170,94890,158059
84263,79692,130299
89949,89921,122266
62146,80634,129918
68183,100444,156983
77390,84829,140039
87036,85852,166310
63753,90035,129522
102792,108124,138483
102111,97358,131228
63128,70940,133936
110247,90110,185043
100737,101082,155003
65074,74453,110147
119285,118575,118575
67572,59537,134488
45277,51511,117024
42870,46073,132427
97896,102962,133560
64923,81600,159927
112787,84838,165089
110688,124004,134969
81625,87559,146551
141781,131727,168821
117904,81149,123392
97739,102480,193428
87857,88829,177968
88112,103128,167143
47233,83997,108868
56562,94383,129708
102987,98614,128188
54099,77537,127706
204459,124015,217563
60069,86396,136528
99395,94709,140006
70898,88687,161350
100113,69549,161636
116914,90019,157463
105474,129844,180390
85244,61564,156342
91160,103309,165308
140214,142980,189690
141975,92636,92636
75159,83289,113295
143395,146546,169428
111845,124373,155271
85359,97250,104515
76951,62955,172031
110308,122810,122810
113782,97150,159257
65133,83561,148016
80754,75263,103998
106952,85872,133084
128806,119356,193304
98968,103106,133760
69801,112746,116537
70318,94269,120209
91378,113225,131483
86068,105366,105366
140257,140033,140033
111409,136471,136471
112487,123994,152135
134755,103176,140383
96821,91292,116883
107389,88199,134676
93720,100178,151051
84325,93409,104555
110605,117418,162059
80865,104912,149154
112297,129636,129636
61537,84973,126590
120387,121689,121689
102096,89777,133680
75454,109227,134393
106105,109970,128045
88429,96029,157630
80600,75604,82868
131855,106795,226564
101342,113419,151528
74036,112919,141370
99418,102233,152331
98488,107234,155661
83022,98720,129828
82500,103599,122498
95985,118484,211549
141911,155815,182926
152191,147756,147756
68239,94999,176245
101916,99556,122773
145525,145446,151537
68648,97873,147351
73794,93870,151741
125039,105089,147090
130538,122809,154293
122381,126151,150492
88501,101989,150342
64433,88766,115177
100984,102543,188865
117632,116357,177041
92947,43599,193963
104707,75271,186505
133415,147252,147252
65090,60837,150143
37342,24354,163937
129761,120934,154924
100440,100630,186776
98207,147797,147797
90043,83917,189462
97514,102426,133192
100606,116355,179011
111196,120521,228849
127247,160583,160583
15507,40142,156127
90269,39693,158652
69944,87368,169060
105055,97467,148815
166046,184384,202288
65973,67041,165077
88428,127362,177447
62703,61387,124481
140561,163540,163540
47790,35354,137701
102900,118807,118807
122606,70441,166950
85358,75357,153953
168503,158519,189058
114000,116662,135980
113875,116048,160286
80491,73596,111379
42074,68733,129298
101798,92689,146236
115963,110663,156273
89146,105519,172511
82970,81700,137134
142063,115858,115858
105513,114080,114080
132397,119735,154327
96179,105215,153683
104900,124550,131969
199812,178655,178655
113003,139008,157588
95528,84738,126054
119896,119249,119249
93328,73002,148585
77718,61756,142684
83780,87121,185444
93008,51726,179832
81479,105186,122579
82216,102161,144728
153562,141121,239887
113001,93975,141320
71823,66853,156236
97827,93960,150568
65298,101012,120946
52701,64029,144288
64747,92425,143824
37066,41124,148844
60381,76117,171779
110808,80456,80456
64051,71926,201837
77716,72491,184320
72578,75109,179960
137989,141802,213181
60347,63578,136880
98254,111291,172812
125634,143939,174401
108427,110819,172473
62086,87273,133856
51015,73779,171116
68582,93857,134742
124899,112772,116917
128147,94881,155052
173581,133653,176709
58372,62001,179645
89517,120608,185983
88544,85701,161515
72668,90661,162167
121005,105942,132520
128373,135171,179735
109502,117512,162770
122278,164559,169796
165304,179882,197656
109602,116125,177391
102996,144818,214791
85542,160608,194778
72274,64391,194459
9111,17633,184778
68141,79630,106985
99901,51558,236817
144330,82493,228968
104231,102791,145983
131903,138109,145514
48397,57020,146222
28924,83219,157239
75478,71176,94096
88280,103910,156590
100867,97294,165212
68179,60045,153542
104358,97822,208992
81879,92744,178846
33486,61997,197531
29034,79288,174365
105386,147146,219237
91918,86968,161551
79288,91636,136629
99013,105284,138183
109652,116444,183334
37121,40376,157142
52939,76884,191524
57139,54481,203718
78962,106277,148659
100309,110584,165350
158708,152939,152939
43550,32411,194007
72447,78644,148107
103346,116572,222293
108671,94566,206521
107928,126589,176426
95224,101493,146162
71225,81661,156350
79812,82946,147851
145774,134120,134120
188789,156866,196905
82960,79589,121181
83468,89957,173923
84536,80645,110930
84599,102820,137430
49201,50304,120466
74295,59347,118988
75339,46362,178988
55330,64018,135933
59189,72822,142600
49977,65789,123216
62837,92714,110186
60275,89798,121935
77864,91395,118365
99789,61398,198073
98217,113856,142654
91591,113214,143788
52964,44609,148616
71896,52894,142975
83027,104942,110391
55793,74615,127163
78457,84506,123372
85963,83994,105867
72000,81860,159383
115474,101955,152911
93318,95047,123985
68825,92507,149723
82378,76957,145123
79974,76719,142019
61969,89040,153253
55571,80292,149629
102008,119641,169536
54694,75394,140274
113306,90040,129667
67653,65939,139046
61912,81990,149481
82205,78963,128923
123968,137152,139694
70693,73326,147352
93124,83449,170396
76111,92104,160403
87604,113635,141330
95857,95949,196629
39208,72111,137177
88359,82576,158741
99550,102027,166176
83933,78745,154727
92763,127372,152981
70391,61386,121573
94267,98120,147897
72694,87940,153200
76174,82691,155253
111429,88906,156691
86115,96407,125343
71175,85927,113681
77383,89999,125472
103685,81838,113895
80523,98212,136528
99831,111942,111942
81792,67699,113504
55915,62586,130857
100631,117061,135375
86792,80207,153949
44050,72651,163746
92197,94099,126060
103377,85676,135956
116996,113247,129280
110124,111557,168251
63840,67905,115462
110957,100860,175895
62996,50070,150343
59168,77818,167184
116300,139364,145514
100000,118271,138142
125994,136746,142351
144592,108282,162721
113452,128210,200790
169213,149926,149926
83925,86907,118200
57045,71355,142011
117587,132518,165258
80505,97375,142188
68832,115345,159219
111228,108053,157302
83274,83228,181932
56417,76417,197244
105162,138798,164762
88302,130491,190469
64311,86591,165558
110760,103628,121361
120754,91921,137154
151186,161536,168652
91458,101757,157784
123346,118172,147135
62815,65641,112100
103437,107274,146369
96093,96040,124901
78458,100062,187327
99494,53785,161113
53969,46972,152634
124665,128767,168283
80160,85448,126584
46502,73352,119347
111442,121154,121154
113116,115820,142808
71028,105382,176820
53185,74968,129182
88589,89588,175702
115486,120556,135964
40933,86192,175597
122805,120684,214413
100512,92204,130562
69613,103227,144945
107235,114096,118277
71416,85318,144992
99345,98310,145513
49227,97505,116259
73085,87343,156086
96787,99032,116583
145304,136551,142041
123879,71920,174853
102814,110380,148116
103093,139276,194066
64456,87467,110989
72443,62710,143522
112757,131672,146073
103314,115055,156222
81778,77111,161259
110190,106586,136119
122844,134794,152822
133426,103323,164243
64039,50992,172728
86110,76208,129434
94436,49272,150952
129557,123076,173594
38626,6646,206909
58407,85386,181133
149281,101349,129298
53474,81506,177810
56136,61318,170844
138365,95224,181425
63763,67574,236086
61347,57864,144361
128696,132381,180258
53460,76968,126540
47549,72317,163735
89277,126417,199631
80840,86071,170938
142803,127097,127582
119324,147758,154598
96667,108378,115877
88108,71470,195973
129092,112051,197861
72341,44542,142927
152359,85789,127024
141010,115368,174962
101050,109472,146078
81039,114582,140195
61397,73688,150335
54679,80705,123985
74741,93488,93488
76123,67748,125802
76945,66946,125675
40418,62022,126052
49941,63750,147440
44997,93366,117711
71574,88824,117235
55241,76660,122938
95556,101292,164889
63218,75592,137809
83084,96433,154300
39668,56455,113438
64258,104043,136118
83657,100937,100937
68365,83630,129626
81408,87065,91616
53406,76283,152469
31321,76547,139279
98008,113194,155333
13282,77661,139020
46765,67298,179946
79010,71444,123003
75977,91812,172070
98989,119134,119431
